payment_type,date,year,total_fare,total_tips,total_tolls,total_extras,trip_total,total_trp_miles,total_trip_minutes
Prcard,2022-11-26,2022,39613.5,213.79999999999998,0,161.5,39988.799999999996,13756.22999999997,35926.433333333363
Prcard,2022-11-27,2022,28567.25,154.71999999999997,0,79,28800.969999999994,10067.090000000004,25472.633333333324
Prcard,2022-11-28,2022,49246.41,321.53999999999996,0,232.5,49800.450000000004,16604.570000000032,47878.700000000048
Prcard,2022-11-29,2022,49815.6,250.70999999999995,0,175,50241.30999999999,16868.830000000005,49508.850000000042
Prcard,2022-11-30,2022,49467.100000000006,284.7299999999999,0,135.5,49887.330000000009,16705.12,49910.549999999916
Prcard,2022-12-01,2022,51233.299999999996,310.06,0,189.5,51732.859999999993,17181.009999999977,52407.04999999985
Prcard,2022-12-02,2022,49625.469999999994,316.53,0,167.5,50109.499999999964,16665.489999999991,50015.866666666749
Prcard,2022-12-03,2022,40815.25,233.64999999999992,0,152.75,41201.649999999994,13820.010000000007,40879.533333333311
Prcard,2022-12-04,2022,31381.75,219.79999999999995,0,123.5,31725.05000000001,10958.900000000003,27480.316666666669
Prcard,2022-12-05,2022,49668.91,348.54999999999984,0,176.5,50193.959999999992,16681.679999999986,49721.65000000006
Prcard,2022-12-06,2022,52740.789999999994,321.59999999999991,0,139,53201.389999999978,17737.569999999996,52889.683333333451
Prcard,2022-12-07,2022,52710.66,232.72999999999988,0,178.5,53121.89,17756.789999999986,53005.816666666695
Prcard,2022-12-08,2022,53422.929999999993,277.84,0,166,53866.76999999999,17967.700000000004,54207.44999999999
Prcard,2022-12-09,2022,46840.04,243.67999999999992,0,124.5,47208.219999999994,15786.640000000012,50237.233333333352
Prcard,2022-12-10,2022,41037.75,255.31999999999988,0,139,41432.070000000007,13989.830000000005,40053.016666666634
Prcard,2022-12-11,2022,29959.5,217.9,0,141,30318.4,10377.070000000005,26919.4166666667
Prcard,2022-12-12,2022,50609.92,326.53999999999979,0,112.5,51048.959999999985,17081.880000000019,49760.533333333391
Prcard,2022-12-13,2022,50642.109999999993,284.9199999999999,0,139,51066.029999999984,17115.560000000009,50239.816666666607
Prcard,2022-12-14,2022,50078.05,305.16999999999979,0,136,50519.22,16866.130000000016,53742.366666666734
Prcard,2022-12-15,2022,51504.489999999991,725.04000000000008,0,131,52360.529999999984,17327.269999999997,54739.249999999905
Prcard,2022-12-16,2022,49655.05,674.49000000000024,0,133.5,50463.039999999972,16742.379999999986,52187.383333333317
Prcard,2022-12-17,2022,39490.25,497.41999999999979,0,162.5,40150.17,13341.580000000018,39405.266666666641
Prcard,2022-12-18,2022,30678.25,360.10999999999984,0,146,31184.360000000004,10712.329999999994,28982.283333333311
Prcard,2022-12-19,2022,50534.669999999984,616.12000000000035,0,161.75,51312.539999999964,17054.649999999976,50644.699999999939
Prcard,2022-12-20,2022,51950.55,565.82,0,127.5,52643.87,17452.499999999989,53483.866666666778
Prcard,2022-12-21,2022,55747.92,613.17,0,143,56504.089999999975,18454.920000000002,61053.416666666482
Prcard,2022-12-22,2022,40154.25,405.96999999999991,0,121.5,40681.72,13481.530000000012,43739.016666666728
Prcard,2022-12-23,2022,25002.25,228.05999999999995,0,54,25284.31,8561.3399999999911,25140.249999999967
Prcard,2022-12-24,2022,31035.25,301.03999999999991,0,93,31429.28999999999,10665.590000000006,29974.183333333352
Prcard,2022-12-25,2022,20286.25,363.08999999999992,0,77.5,20726.839999999997,7223.9099999999953,17220.033333333344
Prcard,2022-12-26,2022,32498,269.97,0,77,32844.97,11179.279999999993,30354.533333333362
Prcard,2022-12-27,2022,44163.119999999995,476.68999999999977,0,153,44792.809999999976,14968.050000000016,43924.633333333273
Prcard,2022-12-28,2022,48632.3,520.17999999999961,0,155,49307.48,16365.29000000001,49387.400000000016
Prcard,2022-12-29,2022,50421.679999999993,519.68999999999994,0,124.5,51065.87000000001,17003.419999999991,51319.499999999985
Prcard,2022-12-30,2022,48679.679999999993,409.13999999999982,0,141.5,49230.320000000014,16348.970000000003,48725.416666666693
Prcard,2022-12-31,2022,75944.75,874.90000000000077,0,293,77112.650000000052,25812.080000000038,71793.716666666645
Prcard,2023-01-01,2023,26975.75,337.53999999999996,0,115,27428.29,9591.5200000000059,22516.599999999995
Prcard,2023-01-02,2023,35788,330.49999999999994,0,61.5,36179.999999999985,12466.819999999965,32033.750000000033
Prcard,2023-01-03,2023,47836.61,475.77999999999992,0,145,48457.389999999992,16114.639999999983,49559.783333333427
Prcard,2023-01-04,2023,50240.609999999993,360.94999999999982,0,125,50726.56,17030.989999999976,49151.650000000009
Prcard,2023-01-05,2023,51803.740000000005,428.37999999999982,0,109,52341.119999999995,17564.689999999966,51180.316666666746
Prcard,2023-01-06,2023,49548.86,463.15999999999997,0,121.5,50133.519999999982,16786.979999999985,48621.933333333327
Prcard,2023-01-07,2023,38718.5,427.25999999999982,0,124.5,39270.259999999995,13424.609999999999,35058.416666666642
Prcard,2023-01-08,2023,29963.5,338.71,0,83,30385.21,10452.539999999999,26378.316666666688
Prcard,2023-01-09,2023,51850.039999999994,521.84999999999968,0,159,52530.889999999992,17608.650000000041,51403.149999999987
Prcard,2023-01-10,2023,52330.789999999994,505.49999999999972,0,140.5,52976.789999999979,17507.279999999973,53407.63333333336
Prcard,2023-01-11,2023,53805.469999999987,525.19999999999982,0,167.5,54498.169999999976,18096.820000000003,54145.683333333414
Prcard,2023-01-12,2023,52388.42,563.23000000000013,0,114,53065.65,17826.390000000007,52599.149999999921
Prcard,2023-01-13,2023,49849.539999999994,468.83999999999975,0,132.25,50450.630000000012,16657.880000000012,51132.816666666717
Prcard,2023-01-14,2023,43903,501.71000000000015,0,105,44509.709999999992,14930.979999999981,42788.283333333326
Prcard,2023-01-15,2023,33925.25,367.57,0,96.25,34389.070000000007,11851.809999999998,30102.633333333284
Prcard,2023-01-16,2023,42949,342.14999999999992,0,98,43389.15,14576.870000000006,43022.816666666658
Prcard,2023-01-17,2023,54526.539999999994,487.61999999999983,0,109,55123.159999999982,18254.469999999961,55355.083333333416
Prcard,2023-01-18,2023,53588.159999999989,504.3499999999998,0,128,54220.50999999998,17950.890000000018,54778.8166666667
Prcard,2023-01-19,2023,51827.479999999989,453.15999999999985,0,102,52382.639999999985,17470.880000000016,54067.850000000013
Prcard,2023-01-20,2023,52189.850000000006,517.4799999999999,0,236,52943.329999999987,17612.149999999987,52118.716666666638
Prcard,2023-01-21,2023,41972,424.23999999999984,0,172,42568.239999999983,14415.119999999995,39014.6333333334
Prcard,2023-01-22,2023,29757,309.27999999999992,0,98,30164.280000000017,10359.11000000001,26940.866666666698
Prcard,2023-01-23,2023,53629.97,516.55999999999983,0,120.5,54267.029999999977,17890.489999999983,54515.933333333254
Prcard,2023-01-24,2023,57589.099999999991,541.90999999999963,0,137.25,58268.259999999995,19270.499999999996,59499.683333333443
Prcard,2023-01-25,2023,51041.479999999996,549.48999999999978,0,118,51708.969999999979,17254.569999999996,51987.716666666616
Prcard,2023-01-26,2023,50967.049999999996,546.3499999999998,0,140.5,51653.899999999994,17192.340000000018,52793.249999999964
Prcard,2023-01-27,2023,51892.72,576.16999999999985,0,160.5,52629.389999999992,17290.190000000006,55031.116666666581
Prcard,2023-01-28,2023,39533,358.14999999999981,0,84,39975.150000000009,13400.759999999993,40071.366666666661
Prcard,2023-01-29,2023,32735,301.63999999999987,0,115,33151.639999999992,11430.579999999974,29324.283333333373
Prcard,2023-01-30,2023,52317.72,594.62000000000012,0,98,53010.339999999967,17693.909999999993,52313.983333333425
Prcard,2023-01-31,2023,53178.229999999996,501.19999999999982,0,104,53783.430000000008,17952.40000000002,53394.96666666666
Prcard,2023-02-01,2023,55171.409999999989,641.5799999999997,0,98.5,55911.490000000005,18226.48,58691.7833333334
Prcard,2023-02-02,2023,56922.169999999984,602.82,0,98.5,57623.49,19066.199999999993,58585.266666666619
Prcard,2023-02-03,2023,55386.409999999989,672.74,0,133.55,56192.699999999983,18511.520000000008,55509.849999999984
Prcard,2023-02-04,2023,44033.5,476.99,0,89,44599.49,14985.829999999998,42698.366666666632
Prcard,2023-02-05,2023,33744.75,345.75999999999993,0,69,34159.51,11758.159999999983,32252.866666666669
Prcard,2023-02-06,2023,55261.659999999996,515.13000000000011,0,184,55960.789999999972,18610.300000000014,54663.133333333448
Prcard,2023-02-07,2023,56037.17,578.60999999999979,0,138.5,56754.28,18893.95999999997,56486.38333333328
Prcard,2023-02-08,2023,55072.22,616.99,0,99.5,55788.71,18400.680000000015,56116.166666666621
Prcard,2023-02-09,2023,53812.67,542.04,0,97.5,54452.210000000006,18008.210000000025,56869.983333333264
Prcard,2023-02-10,2023,54458.1,622.76000000000022,0,115,55195.86,18205.689999999981,55888.566666666658
Prcard,2023-02-11,2023,45787.5,409.12000000000006,0,142.5,46339.12000000001,15567.930000000026,44699.0666666667
Prcard,2023-02-12,2023,34257.25,308.62999999999982,0,159.5,34725.380000000005,11928.850000000002,30716.933333333316
Prcard,2023-02-13,2023,54673.479999999996,633.14000000000021,0,127,55433.619999999988,18449.33,53450.816666666666
Prcard,2023-02-14,2023,56213.729999999996,624.71000000000015,0,217,57055.439999999988,18788.909999999971,58777.566666666658
Prcard,2023-02-15,2023,56996.789999999994,383.05999999999989,0,99.5,57479.349999999977,19265.350000000024,56844.966666666696
Prcard,2023-02-16,2023,52010.729999999996,290.46999999999991,0,105.5,52406.699999999983,17666.200000000041,54548.5666666666
Prcard,2023-02-17,2023,54050.599999999991,302.63999999999993,0,111.5,54464.739999999976,18194.790000000008,56051.783333333275
Prcard,2023-02-18,2023,44315.25,273.89,0,75.5,44664.640000000029,15219.169999999993,42981.5833333334
Prcard,2023-02-19,2023,34368.5,249.88999999999996,0,82,34700.39,11894.659999999987,31956.533333333351
Prcard,2023-02-20,2023,49630.75,332.49999999999994,0,182,50145.249999999993,16939.499999999985,47862.716666666667
Prcard,2023-02-21,2023,58954.92,371.46999999999986,0,148.5,59474.88999999997,19826.430000000069,59758.250000000022
Prcard,2023-02-22,2023,53698.659999999989,437.11999999999983,0,109,54244.78,18016.660000000014,57466.38333333331
Prcard,2023-02-23,2023,57301.549999999988,409.01999999999981,0,157,57867.569999999992,19405.740000000023,57807.666666666722
Prcard,2023-02-24,2023,54187.599999999991,463.43000000000006,0,100.5,54751.53,18269.920000000027,55372.166666666693
Prcard,2023-02-25,2023,46128.5,319.94999999999993,0,134,46582.450000000004,15960.199999999999,44034.966666666689
Prcard,2023-02-26,2023,34877.25,254.64999999999995,0,100.5,35232.4,12195.589999999991,31496.316666666669
Prcard,2023-02-27,2023,54412.8,315.56000000000006,0,174.5,54902.860000000008,18457.369999999988,55109.96666666666
Prcard,2023-02-28,2023,59237.599999999991,326.44999999999987,0,123.65,59687.699999999961,19838.590000000037,61042.633333333346
Prcard,2023-03-01,2023,57410.16,395.87999999999982,0,126,57932.039999999994,19161.150000000005,60749.250000000029
Prcard,2023-03-02,2023,58824.049999999996,362.9699999999998,0,113,59300.01999999999,19907.579999999973,59414.883333333215
Prcard,2023-03-03,2023,56080.73,375.47999999999985,0,137.5,56593.71,19048.070000000032,54477.916666666737
Prcard,2023-03-04,2023,45584.25,539.2299999999999,0,90,46213.479999999996,15580.219999999985,45203.816666666731
Prcard,2023-03-05,2023,37323.25,399.93999999999994,0,128,37851.19,13077.199999999993,33378.366666666661
Prcard,2023-03-06,2023,55336.849999999991,615.68,0,88,56040.53,18669.73,55395.216666666645
Prcard,2023-03-07,2023,58716.670000000006,608.3599999999999,0,117,59442.030000000006,19743.419999999991,60879.216666666587
Prcard,2023-03-08,2023,60413.92,618.52,0,156,61188.439999999981,20452.790000000015,60872.749999999905
Prcard,2023-03-09,2023,58591.359999999993,672.28000000000009,0,156,59419.640000000007,19780.960000000014,61108.60000000002
Prcard,2023-03-10,2023,57850.849999999991,561.54999999999984,0,165,58577.4,19584.299999999985,59137.983333333374
Prcard,2023-03-11,2023,48148.75,525.42,0,105,48779.169999999984,16595.429999999986,46033.116666666574
Prcard,2023-03-12,2023,36798.5,346.99999999999983,0,165.25,37310.75,12908.569999999992,33549.966666666623
Prcard,2023-03-13,2023,59080.909999999996,677.8599999999999,0,108,59866.769999999975,20096.879999999979,58029.533333333464
Prcard,2023-03-14,2023,57834.229999999996,568.4,0,133.5,58536.130000000012,19573.589999999971,58607.466666666558
Prcard,2023-03-15,2023,61673.159999999996,621.87000000000023,0,135.5,62430.529999999977,20794.87999999999,63069.583333333372
Prcard,2023-03-16,2023,61864.54,548.51999999999987,0,111,62524.05999999999,20925.710000000003,63464.649999999943
Prcard,2023-03-17,2023,58962.600000000006,500.21999999999997,0,119.5,59582.320000000007,20073.32999999998,57913.216666666609
Prcard,2023-03-18,2023,47681.5,443.49999999999994,0,130.5,48255.499999999993,16575.049999999963,44165.7166666667
Prcard,2023-03-19,2023,38034.25,320.85,0,78.5,38433.600000000006,13287.97999999998,34429.950000000063
Prcard,2023-03-20,2023,59741.039999999994,649.33000000000015,0,124.5,60514.869999999974,20208.340000000037,58770.05000000001
Prcard,2023-03-21,2023,59300.85,559.95999999999981,0,95.5,59956.309999999983,19939.07,60070.249999999956
Prcard,2023-03-22,2023,60037.469999999987,504.02999999999986,0,134.5,60675.999999999964,20130.919999999976,62579.083333333219
Prcard,2023-03-23,2023,57726.489999999991,493.24999999999972,0,141.5,58361.239999999991,19429.449999999997,59084.950000000033
Prcard,2023-03-24,2023,58580.539999999994,541.3499999999998,0,119.5,59241.389999999956,19752.529999999992,59297.333333333285
Prcard,2023-03-25,2023,47815.5,376.64999999999992,0,133,48325.149999999994,16435.060000000005,46093.283333333333
Prcard,2023-03-26,2023,39885,359.27999999999992,0,115,40359.28,14062.870000000003,35189.649999999987
Prcard,2023-03-27,2023,60985.099999999984,620.68999999999983,0,196,61801.789999999972,20514.560000000041,61198.849999999919
Prcard,2023-03-28,2023,59029.54,607.44999999999982,0,134,59770.989999999983,19886.079999999994,59987.599999999904
Prcard,2023-03-29,2023,59421.349999999991,505.9599999999997,0,141.5,60068.810000000012,20030.949999999964,59813.633333333426
Prcard,2023-03-30,2023,59515.920000000006,606.93000000000018,0,172,60294.849999999969,20019.32,62668.516666666619
Prcard,2023-03-31,2023,55697.99,511.60999999999973,0,157.5,56367.099999999984,18780.619999999977,58381.716666666762
Prcard,2023-04-01,2023,49840.5,522.31999999999982,0,102,50464.819999999992,17142.439999999991,48883.58333333327
Prcard,2023-04-02,2023,40098.75,430.89000000000004,0,88.5,40618.139999999985,13920.09,36520.8833333333
Prcard,2023-04-03,2023,62470.240000000005,667.12999999999988,0,150,63287.37,21103.870000000003,62238.849999999962
Prcard,2023-04-04,2023,58266.39,516.61999999999989,0,150.5,58933.509999999973,19719.060000000005,58301.783333333304
Prcard,2023-04-05,2023,59505.599999999991,611.51999999999987,0,136.5,60253.62,20139.900000000009,59598.566666666826
Prcard,2023-04-06,2023,61938.569999999992,527.37999999999977,0,179,62644.949999999975,20864.630000000005,63075.666666666773
Prcard,2023-04-07,2023,59182.109999999993,514.01999999999964,0,165,59861.129999999961,19861.280000000068,60533.016666666757
Prcard,2023-04-08,2023,53384.25,526.61,0,181.5,54092.360000000008,18282.08000000002,51242.400000000016
Prcard,2023-04-09,2023,42063.5,404.52999999999986,0,158,42626.03,14700.389999999998,38010.850000000006
Prcard,2023-04-10,2023,58466.299999999988,609.14000000000033,0,139.5,59214.939999999981,19761.880000000041,58950.1
Prcard,2023-04-11,2023,60736.039999999994,657.62000000000035,0,94.5,61488.159999999996,20416.269999999953,62835.066666666527
Prcard,2023-04-12,2023,59774.159999999996,666.11000000000035,0,142.5,60582.769999999975,19953.350000000049,62679.783333333369
Prcard,2023-04-13,2023,59832.669999999991,607.68000000000006,0,159,60599.35,20071.44999999999,62598.416666666752
Prcard,2023-04-14,2023,57284.219999999979,557.65000000000009,0,122.5,57964.369999999988,19064.120000000014,60940.016666666692
Prcard,2023-04-15,2023,43250.5,365.69999999999993,0,121,43737.2,14740.890000000007,44062.566666666673
Prcard,2023-04-16,2023,29298.75,240.34999999999994,0,69.5,29608.600000000013,10342.4,25869.183333333378
Prcard,2023-04-17,2023,39486.229999999996,353.98,0,89,39929.210000000021,13313.369999999986,40713.083333333336
Prcard,2023-04-18,2023,43971.799999999988,384.84999999999985,0,153.5,44510.149999999994,14761.650000000021,46732.799999999996
Prcard,2023-04-19,2023,43638.659999999989,377.87,0,161.5,44178.029999999984,14470.399999999989,47089.583333333285
Prcard,2023-04-20,2023,41239.36,426.10999999999996,0,80,41745.47,13686.900000000027,45338.250000000015
Prcard,2023-04-21,2023,32355.850000000002,274.49999999999994,0,74.5,32704.850000000002,10776.860000000028,34639.683333333327
Prcard,2023-04-22,2023,34490.75,284.33999999999986,0,68,34843.09,11860.290000000008,33798.649999999972
Prcard,2023-04-23,2023,29668,294.6699999999999,0,96.5,30059.170000000002,10500.030000000002,26402.916666666712
Prcard,2023-04-24,2023,45177.3,381.44999999999993,0,180.5,45739.249999999993,15415.549999999983,45294.049999999959
Prcard,2023-04-25,2023,43656.86,286.43999999999994,0,80.5,44023.799999999996,14566.760000000009,46828.783333333377
Prcard,2023-04-26,2023,44341.659999999996,440.65000000000003,0,85,44867.31,14795.310000000018,48140.3333333334
Prcard,2023-04-27,2023,46689.42,394.49999999999994,0,87.5,47171.420000000006,15549.140000000018,49884.4000000001
Prcard,2023-04-28,2023,43811.039999999994,333.28999999999979,0,82,44226.329999999994,14803.040000000005,45029.149999999929
